C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2018-09-28T00:00:00.000Z,0.4938271641731262,1,0.9043823655812819,0.03566371340830305,0.9100862145423889,0.8745928406715393,0.9308550357818604,0
2018-10-11T00:00:00.000Z,0.4673539400100708,0.8784893155097961,0.7822520333225037,0.052247038713769706,0.7912458181381226,0.7174796462059021,0.8400224447250366,0
2018-10-13T00:00:00.000Z,0.4125242233276367,0.8960923552513123,0.776436904694,0.05826497804481595,0.7873831987380981,0.707196056842804,0.8383017182350159,0
2018-10-18T00:00:00.000Z,0.2371264398097992,0.8601398468017578,0.6609271842052341,0.11239759358672372,0.6735293865203857,0.516119658946991,0.7955836057662964,1.0566762728146015
2018-10-23T00:00:00.000Z,0.4011363685131073,0.8634064197540283,0.7369093649611804,0.0664483803806808,0.7486826181411743,0.6462503671646118,0.8135667443275452,0
2018-11-17T00:00:00.000Z,-0.4038461446762085,0.8888888955116272,0.5342525908335206,0.07677293689165023,0.5356371402740479,0.4678243100643158,0.6149601340293884,0.576368876080692
2018-12-27T00:00:00.000Z,-1,1,0.6309870853078836,0.1840258463782081,0.5802675485610962,0.4683544337749481,0.9528985619544983,0.8645533141210385
2018-12-30T00:00:00.000Z,0.3707317113876343,1,0.6707212304700041,0.17976828255931257,0.6098545789718628,0.4834362864494324,0.9923224449157715,2.1133525456292013
2019-01-01T00:00:00.000Z,-0.1111111119389534,0.758545458316803,0.4417291423457957,0.08289159653600973,0.4523264765739441,0.3445732295513153,0.52244633436203,2.0172910662824224
2019-01-06T00:00:00.000Z,0.14092563092708588,1,0.6390684578169767,0.18253819707556088,0.6077669858932495,0.43256744742393494,0.9365079402923584,1.056676272814602
2019-01-11T00:00:00.000Z,-1,1,0.5221137757447186,0.1257147413265582,0.5286439657211304,0.4464285671710968,0.6114790439605713,1.4409221902017266
2019-01-14T00:00:00.000Z,-1,1,0.5885721040541486,0.12995644081045163,0.5673018097877502,0.4636678099632263,0.7583697438240051,1.536983669548512
2019-02-05T00:00:00.000Z,-1,0.7774667739868164,0.45473683759119227,0.1112978649299901,0.46723300218582153,0.3746337294578552,0.5359576344490051,3.6503362151777172
2019-02-08T00:00:00.000Z,-1,1,0.5060187977802203,0.09096178123339384,0.5072115659713745,0.43140026926994324,0.5902513265609741,5.187319884726226
